# energy p(up) p(down)
-2.960894384999999929e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.958964385000000163e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.957044385000000020e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.955114384999999899e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.953184385000000134e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.951254385000000013e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.949334384999999870e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.947404385000000104e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.945474384999999984e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.943554384999999840e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.941624385000000075e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.939694384999999954e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.937764384999999834e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.935844385000000045e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.933914384999999925e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.931984385000000159e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.930064385000000016e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.928134384999999895e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.926204385000000130e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.924274385000000009e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.922354384999999866e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.920424385000000100e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.918494384999999980e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.916574384999999836e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.914644385000000071e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.912714384999999950e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.910794385000000162e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.908864385000000041e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.906934384999999921e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.905004385000000156e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.903084385000000012e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.901154384999999891e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.899224385000000126e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.897304384999999982e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.895374384999999862e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.893444385000000096e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.891514384999999976e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.889594384999999832e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.887664385000000067e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.885734384999999946e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.883814385000000158e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.881884385000000037e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.879954384999999917e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.878024385000000152e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.876104385000000008e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.874174384999999887e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.872244385000000122e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.870324384999999978e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.868394384999999858e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.866464385000000092e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.864534384999999972e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.862614385000000183e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.860684385000000063e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.858754384999999942e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.856834385000000154e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.854904385000000033e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.852974384999999913e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.851044385000000148e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.849124385000000004e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.847194384999999883e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.845264385000000118e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.843344384999999974e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.841414384999999854e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.839484385000000088e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.837554384999999968e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.835634385000000179e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.833704385000000059e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.831774384999999938e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.829854385000000150e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.827924385000000029e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.825994384999999909e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.824064385000000144e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.822144385000000000e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.820214384999999879e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.818284385000000114e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.816364384999999970e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.814434384999999850e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.812504385000000084e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.810584384999999941e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.808654385000000175e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.806724385000000055e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.804794384999999934e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.802874385000000146e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.800944385000000025e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.799014384999999905e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.797094385000000116e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.795164384999999996e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.793234384999999875e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.791304385000000110e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.789384384999999966e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.787454384999999846e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.785524385000000080e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.783604384999999937e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.781674385000000171e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.779744385000000051e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.777814384999999930e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.775894385000000142e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.773964385000000021e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.772034384999999901e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.770114385000000112e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.768184384999999992e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.766254384999999871e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.764324385000000106e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.762404384999999962e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.760474384999999842e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.758544385000000077e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.756624384999999933e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.754694385000000167e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.752764385000000047e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.750834384999999926e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.748914385000000138e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.746984385000000017e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.745054384999999897e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.743134385000000108e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.741204384999999988e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.739274384999999867e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.737344385000000102e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.735424384999999958e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.733494384999999838e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.731564385000000073e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.729644384999999929e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.727714385000000163e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.725784385000000043e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.723864384999999899e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.721934385000000134e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.720004385000000013e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.718074384999999893e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.716154385000000104e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.714224384999999984e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.712294384999999863e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.710374385000000075e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.708444384999999954e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.706514384999999834e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.704584385000000069e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.702664384999999925e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.700734385000000159e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.698804385000000039e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.696884384999999895e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.694954385000000130e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.693024385000000009e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.691094384999999889e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.689174385000000100e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.687244384999999980e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.685314384999999859e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.683394385000000071e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.681464384999999950e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.679534385000000185e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.677604385000000065e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.675684384999999921e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.673754385000000156e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.671824385000000035e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.669904384999999891e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.667974385000000126e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.666044385000000005e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.664114384999999885e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.662194385000000096e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.660264384999999976e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.658334384999999855e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.656414385000000067e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.654484384999999946e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.652554385000000181e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.650624385000000061e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.648704384999999917e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.646774385000000152e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.644844385000000031e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.642924384999999887e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.640994385000000122e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.639064385000000001e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.637134384999999881e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.635214385000000092e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.633284384999999972e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.631354384999999851e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.629434385000000063e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.627504384999999942e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.625574385000000177e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.623654385000000033e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.621724384999999913e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.619794385000000148e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.617864385000000027e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.615944384999999883e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.614014385000000118e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.612084384999999997e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.610164384999999854e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.608234385000000088e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.606304384999999968e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.604374384999999847e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.602454385000000059e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.600524384999999938e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.598594385000000173e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.596674385000000029e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.594744384999999909e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.592814385000000144e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.590884385000000023e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.588964384999999879e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.587034385000000114e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.585104384999999994e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.583184384999999850e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.581254385000000084e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.579324384999999964e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.577394384999999843e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.575474385000000055e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.573544384999999934e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.571614385000000169e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.569694385000000025e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.567764384999999905e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.565834385000000140e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.563904385000000019e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.561984384999999875e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.560054385000000110e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.558124384999999990e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.556204384999999846e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.554274385000000080e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.552344384999999960e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.550414384999999839e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.548494385000000051e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.546564384999999930e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.544634385000000165e+01 0.000000000000000000e+00 -0.000000000000000000e+00
